date,store_id,category,orders,gmv,stockout_minutes,avg_delivery_time,refund_rate
2024-03-31,S044,personal_care,36,1423.4,11.51,26.5,0.0446
2024-04-01,S044,personal_care,25,1113.87,17.53,38.49,0.062
2024-04-02,S044,personal_care,28,995.54,14.48,35.55,0.0553
2024-04-03,S044,personal_care,24,799.31,17.66,35.79,0.0729
2024-04-04,S044,personal_care,38,1519.61,13.0,30.75,0.0652
2024-04-05,S044,personal_care,30,1030.17,5.42,29.45,0.0674
2024-04-06,S044,personal_care,39,1495.83,0.0,24.66,0.0481
2024-04-07,S044,personal_care,37,1370.62,11.09,24.41,0.0545
2024-04-08,S044,personal_care,26,939.61,19.08,30.94,0.0724
2024-04-09,S044,personal_care,29,1015.11,10.7,29.9,0.056
2024-04-10,S044,personal_care,23,835.07,12.69,32.92,0.055
2024-04-11,S044,personal_care,31,1210.52,3.52,26.84,0.0557
2024-04-12,S044,personal_care,25,938.74,9.3,27.58,0.0672
2024-04-13,S044,personal_care,37,1424.7,13.77,28.23,0.0546
2024-04-14,S044,personal_care,31,1097.91,0.0,28.96,0.0592
2024-04-15,S044,personal_care,43,1452.19,17.59,34.92,0.0696
2024-04-16,S044,personal_care,46,1579.04,11.22,27.83,0.0598
2024-04-17,S044,personal_care,25,1029.27,0.0,28.18,0.0418
2024-04-18,S044,personal_care,30,1184.5,16.86,38.65,0.0763
2024-04-19,S044,personal_care,28,1087.66,9.31,26.01,0.0519
2024-04-20,S044,personal_care,31,1190.82,4.69,27.91,0.0595
2024-04-21,S044,personal_care,39,1487.01,25.49,22.97,0.0706
2024-04-22,S044,personal_care,39,1316.05,4.43,27.58,0.0527
2024-04-23,S044,personal_care,27,1062.65,6.32,32.21,0.0622
2024-04-24,S044,personal_care,32,1254.69,10.79,31.66,0.0449
2024-04-25,S044,personal_care,27,998.2,17.25,24.58,0.0578
2024-04-26,S044,personal_care,28,1153.89,22.71,26.57,0.0713
2024-04-27,S044,personal_care,32,1195.46,4.91,26.67,0.0616
2024-04-28,S044,personal_care,34,1286.1,25.07,30.76,0.0858
2024-04-29,S044,personal_care,32,1196.18,8.06,31.03,0.0639
2024-04-30,S044,personal_care,32,1342.5,2.18,31.41,0.0357
2024-05-01,S044,personal_care,30,1074.95,18.13,30.66,0.0686
2024-05-02,S044,personal_care,40,1589.77,22.5,25.73,0.0697
2024-05-03,S044,personal_care,29,1063.61,23.87,43.11,0.0789
2024-05-04,S044,personal_care,36,1322.1,3.85,20.54,0.0426
2024-05-05,S044,personal_care,31,1149.96,5.47,38.14,0.068
2024-05-06,S044,personal_care,26,911.1,0.0,26.31,0.0555
2024-05-07,S044,personal_care,25,932.74,28.86,33.41,0.0704
2024-05-08,S044,personal_care,28,1027.85,8.33,29.47,0.0427
2024-05-09,S044,personal_care,27,1052.08,38.07,36.36,0.069
2024-05-10,S044,personal_care,31,1193.22,4.89,27.45,0.0723
2024-05-11,S044,personal_care,31,1250.87,1.21,33.67,0.0693
2024-05-12,S044,personal_care,40,1412.5,11.48,32.34,0.0705
2024-05-13,S044,personal_care,19,719.26,15.15,30.07,0.0513
2024-05-14,S044,personal_care,29,1080.53,9.55,41.01,0.0514
2024-05-15,S044,personal_care,37,1497.83,21.6,31.82,0.0771
2024-05-16,S044,personal_care,33,1203.71,27.19,31.14,0.0461
2024-05-17,S044,personal_care,24,916.9,21.54,31.64,0.0738
2024-05-18,S044,personal_care,20,769.06,25.48,37.2,0.0793
2024-05-19,S044,personal_care,23,880.07,17.58,34.34,0.0619
2024-05-20,S044,personal_care,26,830.0,12.66,27.34,0.0519
2024-05-21,S044,personal_care,25,905.11,12.43,33.41,0.0443
2024-05-22,S044,personal_care,23,873.82,29.46,35.54,0.0779
2024-05-23,S044,personal_care,20,764.68,10.13,36.37,0.063
2024-05-24,S044,personal_care,30,1083.56,9.41,35.95,0.0617
2024-05-25,S044,personal_care,28,1016.87,15.44,27.19,0.079
2024-05-26,S044,personal_care,35,1347.25,15.03,28.43,0.0545
2024-05-27,S044,personal_care,33,1085.15,7.42,34.67,0.0892
2024-05-28,S044,personal_care,27,1098.1,7.87,31.18,0.0693
2024-05-29,S044,personal_care,25,894.11,8.23,33.96,0.068
2024-05-30,S044,personal_care,25,1006.81,29.47,34.2,0.0605
2024-05-31,S044,personal_care,25,1055.52,26.6,34.82,0.0562
2024-06-01,S044,personal_care,32,1180.13,31.06,30.96,0.0789
2024-06-02,S044,personal_care,28,901.53,10.87,32.01,0.0597
2024-06-03,S044,personal_care,33,1208.27,1.66,33.16,0.0681
2024-06-04,S044,personal_care,25,834.27,1.44,26.41,0.049
2024-06-05,S044,personal_care,19,642.85,20.14,35.75,0.0642
2024-06-06,S044,personal_care,24,940.74,16.7,33.59,0.0776
2024-06-07,S044,personal_care,28,1044.16,17.13,29.39,0.0542
2024-06-08,S044,personal_care,26,916.62,15.59,29.81,0.0726
2024-06-09,S044,personal_care,26,1121.95,14.43,38.96,0.088
2024-06-10,S044,personal_care,29,1114.37,32.14,37.8,0.0763
2024-06-11,S044,personal_care,22,798.38,10.99,33.94,0.0702
2024-06-12,S044,personal_care,33,1186.06,29.01,33.34,0.0954
2024-06-13,S044,personal_care,40,1131.3,20.66,36.06,0.0639
2024-06-14,S044,personal_care,25,955.08,26.77,30.56,0.0674
2024-06-15,S044,personal_care,23,813.73,31.93,39.15,0.081
2024-06-16,S044,personal_care,29,1212.49,26.39,30.48,0.0916
2024-06-17,S044,personal_care,24,919.56,38.77,34.65,0.0772
2024-06-18,S044,personal_care,16,579.59,24.36,43.62,0.0871
2024-06-19,S044,personal_care,17,661.94,38.01,30.57,0.0755
2024-06-20,S044,personal_care,22,846.65,0.0,33.77,0.0553
2024-06-21,S044,personal_care,24,982.26,25.26,27.15,0.0462
2024-06-22,S044,personal_care,49,1677.15,12.58,35.29,0.0472
2024-06-23,S044,personal_care,20,713.99,22.38,40.87,0.0772
2024-06-24,S044,personal_care,15,519.35,35.07,39.1,0.0885
2024-06-25,S044,personal_care,22,789.84,24.96,33.0,0.0613
2024-06-26,S044,personal_care,24,916.46,0.0,26.2,0.0485
2024-06-27,S044,personal_care,19,642.69,35.69,36.03,0.0832
2024-06-28,S044,personal_care,36,1206.07,34.45,30.52,0.0629
2024-06-29,S044,personal_care,26,1065.87,34.22,33.23,0.0693
2024-06-30,S044,personal_care,30,1112.84,26.93,34.98,0.0661
2024-07-01,S044,personal_care,16,594.83,36.91,30.19,0.0652
2024-07-02,S044,personal_care,28,997.5,19.56,36.46,0.0649
2024-07-03,S044,personal_care,26,980.83,23.11,35.06,0.065
2024-07-04,S044,personal_care,44,1453.88,14.02,28.16,0.0519
2024-07-05,S044,personal_care,27,1014.29,21.38,33.0,0.072
2024-07-06,S044,personal_care,27,1078.57,32.01,31.2,0.0731
2024-07-07,S044,personal_care,20,729.11,32.68,32.42,0.0836
2024-07-08,S044,personal_care,18,752.88,34.96,28.96,0.0749
2024-07-09,S044,personal_care,24,963.76,13.66,37.27,0.0779
2024-07-10,S044,personal_care,18,657.68,18.48,30.24,0.0818
2024-07-11,S044,personal_care,25,815.7,23.9,31.28,0.062
2024-07-12,S044,personal_care,20,728.68,15.85,29.78,0.0597
2024-07-13,S044,personal_care,34,1199.55,20.88,34.75,0.077
2024-07-14,S044,personal_care,32,1176.51,9.19,27.29,0.0557
2024-07-15,S044,personal_care,26,1023.96,14.36,36.62,0.0596
2024-07-16,S044,personal_care,26,1001.65,30.66,32.93,0.0476
2024-07-17,S044,personal_care,25,874.0,30.98,28.87,0.0591
2024-07-18,S044,personal_care,33,1125.49,23.8,33.68,0.0684
2024-07-19,S044,personal_care,24,844.86,28.64,30.44,
2024-07-20,S044,personal_care,23,1046.99,27.69,33.38,0.051
2024-07-21,S044,personal_care,24,860.44,39.07,38.54,0.0907
2024-07-22,S044,personal_care,28,1096.94,34.54,43.37,0.0782
2024-07-23,S044,personal_care,17,672.96,22.91,35.74,0.0738
2024-07-24,S044,personal_care,18,688.04,24.13,42.24,0.0967
2024-07-25,S044,personal_care,16,671.86,43.92,38.6,0.0807
2024-07-26,S044,personal_care,21,815.81,37.11,36.12,0.0791
2024-07-27,S044,personal_care,23,891.01,18.39,37.26,0.0844
2024-07-28,S044,personal_care,25,1035.52,20.34,44.31,0.082
2024-07-29,S044,personal_care,29,1081.47,26.81,40.01,0.0726
2024-07-30,S044,personal_care,23,837.98,23.23,34.14,0.0848
2024-07-31,S044,personal_care,21,772.06,26.42,35.52,0.0788
2024-08-01,S044,personal_care,31,1132.45,15.49,33.54,0.0633
2024-08-02,S044,personal_care,17,602.77,27.97,33.5,0.0696
2024-08-03,S044,personal_care,24,907.45,33.44,35.02,0.0838
2024-08-04,S044,personal_care,14,532.26,57.48,31.58,0.0925
2024-08-05,S044,personal_care,22,769.71,26.78,37.44,0.0679
2024-08-06,S044,personal_care,23,783.34,44.23,39.21,0.0989
2024-08-07,S044,personal_care,27,1049.06,21.38,38.78,0.076
2024-08-08,S044,personal_care,18,649.95,24.55,41.29,0.1009
2024-08-09,S044,personal_care,15,582.41,33.84,37.24,0.0719
2024-08-10,S044,personal_care,22,870.62,34.22,36.76,0.0973
2024-08-11,S044,personal_care,18,737.83,31.25,35.95,0.0784
2024-08-12,S044,personal_care,11,421.5,42.25,44.18,0.1104
2024-08-13,S044,personal_care,14,574.49,36.2,42.07,0.094
2024-08-14,S044,personal_care,17,678.01,26.36,33.36,0.0799
2024-08-15,S044,personal_care,18,733.98,40.35,40.94,0.0814
2024-08-16,S044,personal_care,15,551.25,30.71,39.48,0.0622
2024-08-17,S044,personal_care,22,793.86,34.79,37.62,0.0877
2024-08-18,S044,personal_care,34,1193.67,23.67,34.91,0.0953
2024-08-19,S044,personal_care,18,713.75,31.36,30.21,0.0793
2024-08-20,S044,personal_care,18,670.21,17.29,35.27,0.0694
2024-08-21,S044,personal_care,19,762.64,35.88,33.12,0.0859
2024-08-22,S044,personal_care,3,119.35,36.89,35.42,0.09
2024-08-23,S044,personal_care,11,392.54,45.04,38.42,0.0597
2024-08-24,S044,personal_care,19,707.99,37.31,34.43,0.0797
2024-08-25,S044,personal_care,21,723.68,25.27,47.33,0.0774
2024-08-26,S044,personal_care,15,553.03,48.5,38.54,0.0918
2024-08-27,S044,personal_care,24,959.28,33.21,43.56,0.071
2024-08-28,S044,personal_care,20,792.66,48.39,41.69,0.0976
2024-08-29,S044,personal_care,17,604.37,31.82,35.91,0.0932
2024-08-30,S044,personal_care,20,787.95,29.36,38.81,0.0794
2024-08-31,S044,personal_care,21,800.82,24.5,36.44,0.0846
2024-09-01,S044,personal_care,16,591.6,40.69,43.17,0.0864
2024-09-02,S044,personal_care,9,381.37,32.8,41.23,0.0879
2024-09-03,S044,personal_care,19,699.29,43.08,31.88,0.0747
2024-09-04,S044,personal_care,17,633.31,24.53,45.54,0.0618
2024-09-05,S044,personal_care,16,605.15,26.26,32.84,0.0538
2024-09-06,S044,personal_care,6,236.22,47.76,47.98,0.082
2024-09-07,S044,personal_care,21,809.07,36.37,40.41,0.0624
2024-09-08,S044,personal_care,14,578.84,47.48,39.51,0.0984
2024-09-09,S044,personal_care,17,659.55,49.29,41.63,0.0928
2024-09-10,S044,personal_care,12,476.04,32.88,40.0,0.0885
2024-09-11,S044,personal_care,19,748.06,40.33,47.8,0.0775
2024-09-12,S044,personal_care,30,979.22,26.08,34.54,0.0707
2024-09-13,S044,personal_care,12,474.9,39.79,41.86,0.0882
2024-09-14,S044,personal_care,19,754.6,27.16,35.56,0.0824
2024-09-15,S044,personal_care,40,1236.43,43.19,29.72,0.0584
2024-09-16,S044,personal_care,29,1196.1,39.59,27.98,0.0871
2024-09-17,S044,personal_care,24,894.21,42.06,40.55,0.0814
2024-09-18,S044,personal_care,13,484.02,48.89,44.74,0.0893
2024-09-19,S044,personal_care,7,287.99,38.55,36.19,0.0929
2024-09-20,S044,personal_care,14,483.08,42.34,48.15,0.097
2024-09-21,S044,personal_care,11,391.34,58.28,46.51,0.0783
2024-09-22,S044,personal_care,31,1121.86,34.21,44.61,0.0966
2024-09-23,S044,personal_care,13,508.86,29.82,49.61,0.0742
2024-09-24,S044,personal_care,11,401.92,48.69,37.34,0.0787
2024-09-25,S044,personal_care,15,593.25,44.85,37.99,0.0644
2024-09-26,S044,personal_care,12,433.44,39.54,37.31,0.082
2024-09-27,S044,personal_care,19,760.2,36.43,35.3,0.0738
2024-09-28,S044,personal_care,19,718.05,39.36,32.54,0.0763
2024-09-29,S044,personal_care,20,828.64,30.51,41.53,0.0728
2024-09-30,S044,personal_care,15,581.69,43.25,42.26,0.0805
2024-10-01,S044,personal_care,32,1224.61,46.49,32.36,0.0726
2024-10-02,S044,personal_care,17,659.22,41.13,39.09,0.101
2024-10-03,S044,personal_care,15,514.47,39.51,37.17,0.091
2024-10-04,S044,personal_care,20,850.11,43.14,45.54,
2024-10-05,S044,personal_care,39,1447.21,52.57,29.22,0.0629
2024-10-06,S044,personal_care,23,862.64,37.58,40.09,0.0842
2024-10-07,S044,personal_care,23,870.02,43.37,40.87,0.0876
2024-10-08,S044,personal_care,14,537.56,45.36,39.0,0.0817
2024-10-09,S044,personal_care,16,652.45,40.96,40.97,0.0831
2024-10-10,S044,personal_care,14,534.16,48.8,35.63,0.0989
2024-10-11,S044,personal_care,20,788.84,36.28,39.35,0.0876
2024-10-12,S044,personal_care,22,900.54,40.12,39.9,0.06
2024-10-13,S044,personal_care,21,809.42,50.11,39.02,0.1125
2024-10-14,S044,personal_care,14,565.11,32.69,38.32,0.0636
2024-10-15,S044,personal_care,18,756.64,36.44,42.71,0.0898
2024-10-16,S044,personal_care,14,494.6,49.41,39.13,0.078
2024-10-17,S044,personal_care,19,806.01,38.31,39.77,0.0948
2024-10-18,S044,personal_care,15,540.04,49.6,41.2,0.0842
2024-10-19,S044,personal_care,17,584.5,27.82,44.58,0.0708
2024-10-20,S044,personal_care,20,791.19,45.23,41.35,0.0804
2024-10-21,S044,personal_care,11,373.1,39.83,38.28,0.0914
2024-10-22,S044,personal_care,14,496.24,46.25,36.66,0.0776
2024-10-23,S044,personal_care,20,686.23,43.94,45.05,0.0736
2024-10-24,S044,personal_care,13,515.77,46.86,44.42,0.0994
2024-10-25,S044,personal_care,15,604.96,60.31,44.71,0.1116
2024-10-26,S044,personal_care,14,495.18,35.8,46.18,0.0723
2024-10-27,S044,personal_care,13,511.81,34.13,39.7,0.0809
2024-10-28,S044,personal_care,13,465.4,49.03,36.9,0.0962
2024-10-29,S044,personal_care,22,852.51,35.18,38.01,0.076
2024-10-30,S044,personal_care,22,873.03,24.0,30.83,0.0696
2024-10-31,S044,personal_care,17,617.42,52.88,38.1,0.1016
2024-11-01,S044,personal_care,14,554.97,34.93,39.27,0.0663
2024-11-02,S044,personal_care,26,986.96,27.85,38.44,0.0862
2024-11-03,S044,personal_care,18,685.18,45.42,43.78,0.0915
2024-11-04,S044,personal_care,17,695.28,42.89,42.1,0.0757
2024-11-05,S044,personal_care,29,929.0,37.14,39.74,0.0797
2024-11-06,S044,personal_care,15,520.2,44.81,36.22,0.0917
2024-11-07,S044,personal_care,14,495.62,44.23,40.91,0.0889
2024-11-08,S044,personal_care,12,449.43,41.81,44.46,0.0963
2024-11-09,S044,personal_care,19,748.23,37.94,40.48,0.0973
2024-11-10,S044,personal_care,16,532.07,41.48,36.41,0.074
2024-11-11,S044,personal_care,16,562.36,34.29,38.45,0.0756
2024-11-12,S044,personal_care,19,697.55,27.15,28.97,0.0679
2024-11-13,S044,personal_care,12,471.99,30.56,39.22,0.0785
2024-11-14,S044,personal_care,21,776.31,36.06,37.69,0.0823
2024-11-15,S044,personal_care,10,393.06,46.58,37.2,0.1059
2024-11-16,S044,personal_care,28,1068.15,22.67,43.04,0.1011
2024-11-17,S044,personal_care,29,1157.69,29.09,36.36,0.0472
2024-11-18,S044,personal_care,16,651.5,32.91,39.21,0.084
2024-11-19,S044,personal_care,21,871.1,23.0,44.04,0.069
2024-11-20,S044,personal_care,27,1051.97,40.6,30.18,0.0691
2024-11-21,S044,personal_care,9,370.61,49.73,38.98,0.0867
2024-11-22,S044,personal_care,18,737.48,36.43,41.67,0.0924
2024-11-23,S044,personal_care,15,638.84,38.06,42.74,0.0835
2024-11-24,S044,personal_care,13,549.79,28.14,49.54,0.0697
2024-11-25,S044,personal_care,21,759.34,39.27,32.01,0.0818
2024-11-26,S044,personal_care,14,494.3,39.39,42.65,0.0705
2024-11-27,S044,personal_care,13,467.45,43.34,41.56,0.0694
2024-11-28,S044,personal_care,20,777.76,39.98,46.88,0.0989
2024-11-29,S044,personal_care,24,868.43,46.27,39.86,0.0819
2024-11-30,S044,personal_care,26,996.59,16.45,31.33,0.0641
2024-12-01,S044,personal_care,18,654.97,41.67,41.11,0.0749
2024-12-02,S044,personal_care,14,507.02,45.14,35.86,0.0872
2024-12-03,S044,personal_care,25,1029.31,16.14,38.45,0.0747
2024-12-04,S044,personal_care,9,388.24,52.89,39.09,0.0761
2024-12-05,S044,personal_care,21,681.29,18.93,27.57,0.0721
2024-12-06,S044,personal_care,15,535.58,50.12,36.15,0.0865
2024-12-07,S044,personal_care,19,637.87,20.13,34.96,0.0527
2024-12-08,S044,personal_care,25,1010.94,6.99,37.48,0.0676
2024-12-09,S044,personal_care,22,928.85,32.27,37.33,0.0753
2024-12-10,S044,personal_care,12,444.17,57.85,39.88,0.0886
2024-12-11,S044,personal_care,15,548.6,55.63,43.6,0.0971
2024-12-12,S044,personal_care,13,471.64,49.1,39.31,0.1082
2024-12-13,S044,personal_care,13,524.8,46.7,41.5,0.0998
2024-12-14,S044,personal_care,42,1454.37,26.37,30.24,0.071
2024-12-15,S044,personal_care,19,693.75,33.95,34.01,0.0874
2024-12-16,S044,personal_care,24,937.3,38.12,31.96,0.0817
2024-12-17,S044,personal_care,18,670.95,18.4,31.37,0.0838
2024-12-18,S044,personal_care,13,536.01,28.87,44.96,0.0925
2024-12-19,S044,personal_care,20,763.83,17.16,38.81,0.0583
2024-12-20,S044,personal_care,26,968.81,22.26,30.89,0.0619
2024-12-21,S044,personal_care,20,781.31,39.29,31.37,0.0857
2024-12-22,S044,personal_care,23,892.91,28.94,36.91,0.0829
2024-12-23,S044,personal_care,19,658.29,43.2,31.46,0.0666
2024-12-24,S044,personal_care,14,555.61,30.24,34.85,0.0717
2024-12-25,S044,personal_care,36,1124.18,25.93,31.68,0.0694
2024-12-26,S044,personal_care,26,968.42,32.36,24.19,0.0724
2024-12-27,S044,personal_care,16,608.1,35.78,37.65,0.071
2024-12-28,S044,personal_care,29,1050.2,25.81,31.96,0.0759
2024-12-29,S044,personal_care,28,1133.86,33.89,40.71,0.079
2024-12-30,S044,personal_care,20,711.93,33.2,36.01,0.0742
2024-01-01,S045,beverages,59,1069.32,36.84,41.9,0.0793
2024-01-02,S045,beverages,59,982.89,42.76,36.6,0.0856
2024-01-03,S045,beverages,53,880.72,24.1,34.09,0.0646
2024-01-04,S045,beverages,49,887.94,39.16,41.77,0.0785
2024-01-05,S045,beverages,45,747.73,34.84,38.69,0.0856
2024-01-06,S045,beverages,56,989.02,37.89,40.22,0.0631
2024-01-07,S045,beverages,56,1077.1,46.48,38.49,0.0771
2024-01-08,S045,beverages,48,785.38,36.5,42.47,0.0909
2024-01-09,S045,beverages,55,911.37,43.27,36.63,0.0778
2024-01-10,S045,beverages,46,846.93,40.47,42.36,0.0859
2024-01-11,S045,beverages,49,842.79,37.14,36.72,0.068
2024-01-12,S045,beverages,43,887.17,40.52,43.13,0.0876
2024-01-13,S045,beverages,55,876.05,30.85,42.31,0.0927
2024-01-14,S045,beverages,61,1084.89,30.92,44.7,
2024-01-15,S045,beverages,57,1051.08,46.91,40.01,0.095
2024-01-16,S045,beverages,50,933.16,46.46,41.45,0.0978
2024-01-17,S045,beverages,57,1033.79,34.21,39.25,0.0613
2024-01-18,S045,beverages,52,915.1,39.04,40.43,0.0908
2024-01-19,S045,beverages,51,843.34,36.58,38.23,0.073
2024-01-20,S045,beverages,66,1258.54,40.57,36.42,0.0705
2024-01-21,S045,beverages,90,1475.32,26.96,39.9,0.0899
2024-01-22,S045,beverages,54,989.53,38.74,41.4,0.0817
2024-01-23,S045,beverages,74,1082.6,37.37,39.03,0.0737
2024-01-24,S045,beverages,45,809.53,47.91,34.58,0.0753
2024-01-25,S045,beverages,57,1002.52,41.75,43.26,0.0773
2024-01-26,S045,beverages,43,773.45,44.71,41.94,0.1074
2024-01-27,S045,beverages,52,1015.82,45.05,41.7,0.0829
2024-01-28,S045,beverages,64,1211.38,42.26,38.99,0.0886
2024-01-29,S045,beverages,57,1162.8,49.51,39.41,0.0967
2024-01-30,S045,beverages,57,1064.49,29.92,39.86,0.0782
2024-01-31,S045,beverages,54,867.88,26.62,36.39,0.0801
2024-02-01,S045,beverages,52,900.33,36.24,41.69,0.098
2024-02-02,S045,beverages,56,960.28,39.57,34.04,0.0758
2024-02-03,S045,beverages,68,1262.74,7.98,36.89,0.0673
2024-02-04,S045,beverages,68,1199.6,32.12,34.75,0.0784
2024-02-05,S045,beverages,51,852.38,44.3,39.08,0.0777
2024-02-06,S045,beverages,55,966.41,26.92,42.36,0.0656
2024-02-07,S045,beverages,49,854.38,53.95,37.62,0.0758
2024-02-08,S045,beverages,50,884.34,41.94,37.81,0.101
2024-02-09,S045,beverages,51,971.41,31.57,36.65,0.0833
2024-02-10,S045,beverages,76,1356.97,39.48,44.05,0.0719
2024-02-11,S045,beverages,99,1645.1,38.03,34.35,0.0764
2024-02-12,S045,beverages,98,1384.25,36.5,41.57,0.0823
2024-02-13,S045,beverages,64,1214.14,28.95,34.37,0.0725
2024-02-14,S045,beverages,65,1194.98,20.36,40.73,0.0907
2024-02-15,S045,beverages,57,1144.28,48.45,43.9,0.1032
2024-02-16,S045,beverages,67,1222.53,22.2,31.34,0.0472
2024-02-17,S045,beverages,60,1078.07,38.0,37.28,0.0856
2024-02-18,S045,beverages,87,1410.49,56.16,40.31,0.0851
2024-02-19,S045,beverages,54,976.71,56.23,36.77,0.0814
2024-02-20,S045,beverages,56,1013.87,52.89,39.58,0.0913
2024-02-21,S045,beverages,52,963.27,44.87,35.52,0.0795
2024-02-22,S045,beverages,42,798.05,42.82,47.4,0.1117
2024-02-23,S045,beverages,82,1373.67,31.77,38.34,0.0877
2024-02-24,S045,beverages,80,1452.33,25.97,33.12,0.0753
2024-02-25,S045,beverages,67,1127.16,35.98,39.94,0.0755
2024-02-26,S045,beverages,71,1261.16,27.83,34.36,0.0659
2024-02-27,S045,beverages,73,1281.64,26.18,31.48,0.0787
2024-02-28,S045,beverages,64,1101.34,33.67,33.18,0.0807
2024-02-29,S045,beverages,101,1632.57,40.59,45.62,0.0895
2024-03-01,S045,beverages,67,1291.99,26.15,34.14,0.077
2024-03-02,S045,beverages,79,1427.71,28.64,36.33,0.0636
2024-03-03,S045,beverages,108,1732.64,34.56,39.26,0.078
2024-03-04,S045,beverages,71,1257.23,27.12,31.73,0.0744
2024-03-05,S045,beverages,64,1222.25,39.54,34.84,0.0879
2024-03-06,S045,beverages,61,1084.47,35.66,37.63,0.1009
2024-03-07,S045,beverages,96,1528.8,25.39,20.39,0.0576
2024-03-08,S045,beverages,62,1156.44,25.9,35.61,0.0766
2024-03-09,S045,beverages,76,1291.98,16.59,29.74,0.071
2024-03-10,S045,beverages,68,1143.1,39.58,40.14,0.0874
2024-03-11,S045,beverages,63,1108.25,32.41,38.5,0.0794
2024-03-12,S045,beverages,93,1452.39,38.41,39.55,0.0928
2024-03-13,S045,beverages,58,1020.9,32.0,33.47,0.0703
2024-03-14,S045,beverages,58,1052.94,37.08,45.21,0.0939
2024-03-15,S045,beverages,70,1174.33,34.07,38.12,0.0782
2024-03-16,S045,beverages,68,1145.5,7.87,48.1,0.0663
2024-03-17,S045,beverages,78,1351.84,21.3,35.79,0.0779
2024-03-18,S045,beverages,70,1331.71,32.55,34.75,0.0716
2024-03-19,S045,beverages,60,1071.14,33.32,34.1,0.0821
2024-03-20,S045,beverages,55,971.07,41.76,39.4,0.0789
2024-03-21,S045,beverages,101,1538.87,29.48,41.12,0.0722
2024-03-22,S045,beverages,60,1123.3,26.97,37.22,0.0781
2024-03-23,S045,beverages,71,1234.97,26.99,38.12,0.0623
2024-03-24,S045,beverages,65,1193.54,38.89,43.9,0.1054
2024-03-25,S045,beverages,60,1061.02,33.34,39.95,0.0879
2024-03-26,S045,beverages,73,1292.66,10.5,32.41,0.0612
2024-03-27,S045,beverages,62,1120.89,38.66,34.27,0.0624
2024-03-28,S045,beverages,82,1550.73,14.12,33.25,0.0504
2024-03-29,S045,beverages,71,1217.7,38.77,34.31,0.0778
2024-03-30,S045,beverages,119,2078.49,15.43,38.39,0.0767
2024-03-31,S045,beverages,113,1765.21,23.53,44.39,0.0884
2024-04-01,S045,beverages,72,1421.41,34.47,34.3,0.074
2024-04-02,S045,beverages,62,1026.95,55.72,41.03,0.0827
2024-04-03,S045,beverages,90,1356.02,20.23,37.48,0.0826
2024-04-04,S045,beverages,72,1414.4,24.67,46.78,0.0849
2024-04-05,S045,beverages,83,1325.04,24.09,30.42,0.0463
2024-04-06,S045,beverages,79,1478.94,21.2,31.36,0.0688
2024-04-07,S045,beverages,74,1362.05,9.76,35.65,0.0816
2024-04-08,S045,beverages,63,1092.85,33.86,37.24,0.064
2024-04-09,S045,beverages,62,1132.62,26.04,28.57,0.0773
2024-04-10,S045,beverages,68,1153.47,21.41,31.4,0.0664
2024-04-11,S045,beverages,59,1044.5,29.69,35.65,0.059
2024-04-12,S045,beverages,70,1213.43,11.47,33.02,0.0653
2024-04-13,S045,beverages,78,1282.55,9.67,36.02,0.0832
2024-04-14,S045,beverages,78,1395.8,10.61,37.9,0.0783
2024-04-15,S045,beverages,72,1358.22,20.33,31.04,0.0607
2024-04-16,S045,beverages,65,1054.67,26.62,35.77,0.0715
2024-04-17,S045,beverages,70,1194.24,7.04,38.17,0.0723
2024-04-18,S045,beverages,76,1446.48,8.06,26.36,0.0383
2024-04-19,S045,beverages,73,1262.78,14.3,29.3,0.0635
2024-04-20,S045,beverages,81,1452.89,19.28,29.41,0.0642
2024-04-21,S045,beverages,76,1394.89,19.84,31.86,0.077
2024-04-22,S045,beverages,66,1112.63,16.86,34.67,0.0814
2024-04-23,S045,beverages,98,1768.05,22.84,38.56,0.0777
2024-04-24,S045,beverages,72,1188.91,23.56,40.69,0.0807
2024-04-25,S045,beverages,72,1299.35,19.17,26.86,0.0578
2024-04-26,S045,beverages,61,1062.08,28.12,37.67,0.0975
2024-04-27,S045,beverages,78,1420.36,18.82,30.18,0.0535
2024-04-28,S045,beverages,118,1956.97,22.16,33.41,0.062
2024-04-29,S045,beverages,84,1416.6,17.45,26.66,0.0579
2024-04-30,S045,beverages,71,1216.18,0.95,34.59,0.0608
2024-05-01,S045,beverages,94,1821.19,29.05,33.95,0.059
2024-05-02,S045,beverages,93,1774.81,16.43,27.8,0.0321
2024-05-03,S045,beverages,98,1800.83,2.42,27.24,0.0654
2024-05-04,S045,beverages,85,1579.32,1.6,29.41,0.0678
2024-05-05,S045,beverages,70,1123.03,16.95,38.59,0.0673
2024-05-06,S045,beverages,67,1097.51,26.39,33.41,0.0649
2024-05-07,S045,beverages,63,1161.18,28.1,32.57,0.062
2024-05-08,S045,beverages,54,987.92,16.84,37.4,0.0712
2024-05-09,S045,beverages,62,994.94,20.81,22.7,0.0739
2024-05-10,S045,beverages,54,896.79,25.85,37.29,0.0796
2024-05-11,S045,beverages,68,1195.52,11.76,25.71,0.0473
2024-05-12,S045,beverages,71,1336.56,22.17,32.69,0.0581
2024-05-13,S045,beverages,51,906.06,21.56,37.36,0.0748
2024-05-14,S045,beverages,62,1217.35,3.12,32.0,0.061
