date,city,rain_level,temperature_bin,traffic_index,event_flag
2024-10-24,Hangzhou,1.0,mild,1.0629,0
2024-10-25,Hangzhou,1.0,mild,1.1004,0
2024-10-26,Hangzhou,0.5838,mild,0.9601,0
2024-10-27,Hangzhou,0.6609,mild,0.9238,0
2024-10-28,Hangzhou,0.9438,mild,1.1351,0
2024-10-29,Hangzhou,0.7973,mild,1.0911,0
2024-10-30,Hangzhou,1.0,mild,1.086,0
2024-10-31,Hangzhou,1.0,mild,1.1141,0
2024-11-01,Hangzhou,1.0,mild,1.1057,0
2024-11-02,Hangzhou,1.0,mild,0.9575,0
2024-11-03,Hangzhou,0.9839,mild,0.8693,0
2024-11-04,Hangzhou,0.845,mild,1.0225,0
2024-11-05,Hangzhou,1.0,mild,1.0688,0
2024-11-06,Hangzhou,1.0,mild,1.1097,0
2024-11-07,Hangzhou,0.9382,mild,1.0698,0
2024-11-08,Hangzhou,0.6283,mild,1.0677,0
2024-11-09,Hangzhou,0.9552,mild,0.9299,0
2024-11-10,Hangzhou,1.0,mild,0.937,0
2024-11-11,Hangzhou,1.0,mild,1.048,0
2024-11-12,Hangzhou,0.987,mild,1.1413,0
2024-11-13,Hangzhou,1.0,mild,1.0674,0
2024-11-14,Hangzhou,1.0,mild,1.1059,0
2024-11-15,Hangzhou,0.9344,mild,1.06,0
2024-11-16,Hangzhou,1.0,mild,0.9233,0
2024-11-17,Hangzhou,1.0,mild,1.0111,0
2024-11-18,Hangzhou,0.7702,mild,1.0594,0
2024-11-19,Hangzhou,0.9484,mild,1.1342,0
2024-11-20,Hangzhou,0.7061,mild,1.0369,0
2024-11-21,Hangzhou,1.0,mild,1.0875,0
2024-11-22,Hangzhou,1.0,mild,1.117,0
2024-11-23,Hangzhou,1.0,mild,0.9375,0
2024-11-24,Hangzhou,0.7615,mild,0.9502,0
2024-11-25,Hangzhou,1.0,mild,1.0066,1
2024-11-26,Hangzhou,0.8047,mild,1.0902,0
2024-11-27,Hangzhou,1.0,mild,1.0486,0
2024-11-28,Hangzhou,1.0,mild,1.0043,0
2024-11-29,Hangzhou,1.0,mild,1.0597,0
2024-11-30,Hangzhou,1.0,mild,0.902,0
2024-12-01,Hangzhou,0.9908,mild,0.9786,0
2024-12-02,Hangzhou,0.8739,mild,1.074,0
2024-12-03,Hangzhou,1.0,mild,1.0097,0
2024-12-04,Hangzhou,0.7994,mild,1.1108,0
2024-12-05,Hangzhou,0.8723,mild,1.0464,0
2024-12-06,Hangzhou,1.0,mild,1.0893,0
2024-12-07,Hangzhou,0.7513,mild,0.9791,0
2024-12-08,Hangzhou,1.0,mild,0.9217,0
2024-12-09,Hangzhou,0.981,mild,1.1218,0
2024-12-10,Hangzhou,0.9492,mild,1.0352,0
2024-12-11,Hangzhou,0.7976,mild,1.041,0
2024-12-12,Hangzhou,0.6466,mild,1.121,0
2024-12-13,Hangzhou,1.0,mild,1.0923,1
2024-12-14,Hangzhou,0.7842,mild,0.9444,0
2024-12-15,Hangzhou,1.0,mild,0.9823,0
2024-12-16,Hangzhou,1.0,hot,1.107,0
2024-12-17,Hangzhou,0.8809,hot,1.0889,0
2024-12-18,Hangzhou,1.0,hot,1.0276,0
2024-12-19,Hangzhou,1.0,hot,1.1055,0
2024-12-20,Hangzhou,1.0,hot,1.0487,0
2024-12-21,Hangzhou,1.0,hot,0.9823,0
2024-12-22,Hangzhou,1.0,hot,0.9218,0
2024-12-23,Hangzhou,0.8161,hot,1.0598,0
2024-12-24,Hangzhou,0.9048,hot,1.0482,0
2024-12-25,Hangzhou,1.0,hot,1.046,0
2024-12-26,Hangzhou,1.0,hot,1.0393,0
2024-12-27,Hangzhou,0.529,hot,1.0264,0
2024-12-28,Hangzhou,0.9384,hot,0.9122,0
2024-12-29,Hangzhou,0.6999,hot,0.9568,0
2024-12-30,Hangzhou,0.9882,hot,1.0705,0
2024-12-31,Hangzhou,1.0,hot,1.0084,0
2025-01-01,Hangzhou,0.8376,hot,1.1539,0
2025-01-02,Hangzhou,1.0,hot,1.1025,0
2025-01-03,Hangzhou,1.0,hot,1.0956,0
2025-01-04,Hangzhou,1.0,hot,0.9436,0
2025-01-05,Hangzhou,0.9723,hot,0.9587,0
2025-01-06,Hangzhou,0.8781,hot,1.0412,0
2025-01-07,Hangzhou,0.8715,hot,1.0767,0
2025-01-08,Hangzhou,0.6658,hot,1.0342,0
2025-01-09,Hangzhou,0.9695,hot,1.0215,0
2025-01-10,Hangzhou,0.9288,hot,1.0941,0
2025-01-11,Hangzhou,0.8443,hot,1.0168,0
2025-01-12,Hangzhou,1.0,hot,0.9635,0
2025-01-13,Hangzhou,0.9731,hot,1.0637,0
2025-01-14,Hangzhou,0.7235,hot,1.0631,0
2025-01-15,Hangzhou,0.8753,hot,1.0897,0
2025-01-16,Hangzhou,0.5827,hot,1.135,0
2025-01-17,Hangzhou,0.8985,hot,1.017,0
2025-01-18,Hangzhou,0.9029,hot,1.0036,0
2025-01-19,Hangzhou,0.7821,hot,0.9578,0
2025-01-20,Hangzhou,0.7357,hot,1.0074,0
2025-01-21,Hangzhou,0.9931,hot,1.0667,0
2025-01-22,Hangzhou,0.6982,hot,1.0362,0
2025-01-23,Hangzhou,0.8462,hot,1.0896,0
2025-01-24,Hangzhou,0.5794,hot,1.0479,0
2025-01-25,Hangzhou,0.6604,hot,0.9813,0
2025-01-26,Hangzhou,0.5759,hot,0.9526,0
2025-01-27,Hangzhou,0.9154,hot,1.0857,0
2024-01-01,Chengdu,0.9051,hot,1.1625,0
2024-01-02,Chengdu,0.8932,hot,1.0567,0
2024-01-03,Chengdu,1.0,hot,1.0953,0
2024-01-04,Chengdu,0.8126,hot,1.0196,0
2024-01-05,Chengdu,0.8401,hot,1.0792,0
2024-01-06,Chengdu,0.9811,hot,0.9223,0
2024-01-07,Chengdu,1.0,hot,0.9808,0
2024-01-08,Chengdu,0.7824,hot,1.0659,0
2024-01-09,Chengdu,0.8798,hot,1.1714,0
2024-01-10,Chengdu,0.907,hot,1.0025,0
2024-01-11,Chengdu,1.0,hot,1.0861,0
2024-01-12,Chengdu,0.949,hot,0.9989,0
2024-01-13,Chengdu,1.0,hot,0.8702,0
2024-01-14,Chengdu,0.26,hot,0.9875,0
2024-01-15,Chengdu,0.3286,hot,1.0878,0
2024-01-16,Chengdu,0.8096,hot,1.0934,0
2024-01-17,Chengdu,0.4015,hot,1.0977,0
2024-01-18,Chengdu,0.9322,hot,0.9905,0
2024-01-19,Chengdu,0.569,hot,1.0063,0
2024-01-20,Chengdu,0.7843,hot,0.8928,0
2024-01-21,Chengdu,0.8139,hot,0.9281,0
2024-01-22,Chengdu,0.3468,hot,1.0567,0
2024-01-23,Chengdu,0.7202,hot,1.0852,0
2024-01-24,Chengdu,0.6343,hot,1.0814,0
2024-01-25,Chengdu,0.6566,hot,1.0827,0
2024-01-26,Chengdu,0.5493,hot,1.0909,0
2024-01-27,Chengdu,0.7271,hot,0.9511,0
2024-01-28,Chengdu,0.5903,hot,0.9297,0
2024-01-29,Chengdu,0.7101,hot,1.0793,0
2024-01-30,Chengdu,0.5372,hot,1.1458,0
2024-01-31,Chengdu,0.467,hot,1.0303,0
2024-02-01,Chengdu,0.8921,hot,1.1248,0
2024-02-02,Chengdu,0.4465,hot,1.1425,0
2024-02-03,Chengdu,0.551,hot,1.0075,0
2024-02-04,Chengdu,0.9871,hot,0.9599,0
2024-02-05,Chengdu,0.4723,hot,0.9961,0
2024-02-06,Chengdu,0.78,hot,1.094,0
2024-02-07,Chengdu,0.3864,mild,1.0791,0
2024-02-08,Chengdu,0.6344,mild,1.0767,0
2024-02-09,Chengdu,0.7044,mild,0.9447,0
2024-02-10,Chengdu,1.0,mild,0.9897,1
2024-02-11,Chengdu,0.5298,mild,1.0315,0
2024-02-12,Chengdu,0.6076,mild,1.1761,0
2024-02-13,Chengdu,0.517,mild,1.2972,0
2024-02-14,Chengdu,0.5405,mild,1.1016,0
2024-02-15,Chengdu,0.7033,mild,1.0166,0
2024-02-16,Chengdu,0.494,mild,1.1248,0
2024-02-17,Chengdu,0.4191,mild,0.8757,0
2024-02-18,Chengdu,0.59,mild,0.8787,0
2024-02-19,Chengdu,0.6002,mild,1.1153,0
2024-02-20,Chengdu,0.5715,mild,1.0908,0
2024-02-21,Chengdu,0.1179,mild,1.01,0
2024-02-22,Chengdu,0.4133,mild,1.0855,0
2024-02-23,Chengdu,0.6292,mild,1.1159,0
2024-02-24,Chengdu,0.4626,mild,0.9161,1
2024-02-25,Chengdu,0.4691,mild,0.8137,0
2024-02-26,Chengdu,0.5047,mild,1.0462,0
2024-02-27,Chengdu,0.3318,mild,1.0753,0
2024-02-28,Chengdu,0.6833,mild,1.0658,0
2024-02-29,Chengdu,0.5942,mild,1.0934,0
2024-03-01,Chengdu,0.5691,mild,1.1715,0
2024-03-02,Chengdu,0.3819,mild,0.9568,0
2024-03-03,Chengdu,0.2448,mild,0.9389,0
2024-03-04,Chengdu,0.1314,mild,1.0493,1
2024-03-05,Chengdu,0.6547,mild,1.0914,0
2024-03-06,Chengdu,0.1972,mild,1.125,0
2024-03-07,Chengdu,0.3252,mild,1.0523,0
2024-03-08,Chengdu,0.1333,mild,1.0857,0
2024-03-09,Chengdu,0.2593,mild,0.9582,0
2024-03-10,Chengdu,0.3702,mild,0.9312,0
2024-03-11,Chengdu,0.4147,mild,1.1147,0
2024-03-12,Chengdu,0.2128,mild,1.0315,0
2024-03-13,Chengdu,0.1718,mild,1.0296,0
2024-03-14,Chengdu,0.3493,mild,1.0929,0
2024-03-15,Chengdu,0.3966,mild,1.0535,0
2024-03-16,Chengdu,0.2019,mild,0.9675,0
2024-03-17,Chengdu,0.174,mild,0.8968,1
2024-03-18,Chengdu,0.1988,mild,0.9944,0
2024-03-19,Chengdu,0.402,mild,1.1711,0
2024-03-20,Chengdu,0.1241,mild,1.0256,0
2024-03-21,Chengdu,0.2504,mild,1.0375,0
2024-03-22,Chengdu,0.0,mild,1.1071,0
2024-03-23,Chengdu,0.1938,mild,0.8929,0
2024-03-24,Chengdu,0.1429,mild,0.9495,0
2024-03-25,Chengdu,0.4455,mild,1.0993,0
2024-03-26,Chengdu,0.4401,mild,1.0928,0
2024-03-27,Chengdu,0.3549,mild,1.1129,0
2024-03-28,Chengdu,0.0,mild,1.0363,0
2024-03-29,Chengdu,0.3007,mild,1.0691,0
2024-03-30,Chengdu,0.3909,mild,0.998,0
2024-03-31,Chengdu,0.0,mild,0.9693,0
2024-04-01,Chengdu,0.0,mild,1.0585,0
2024-04-02,Chengdu,0.2189,mild,1.1507,0
2024-04-03,Chengdu,0.5707,mild,1.0771,0
2024-04-04,Chengdu,0.0,mild,1.2144,0
2024-04-05,Chengdu,0.0023,mild,1.2212,0
2024-04-06,Chengdu,0.317,mild,0.9355,0
2024-04-07,Chengdu,0.0971,mild,0.9813,0
2024-04-08,Chengdu,0.1688,mild,1.149,0
2024-04-09,Chengdu,0.0551,mild,1.1031,0
2024-04-10,Chengdu,0.452,mild,1.1175,0
2024-04-11,Chengdu,0.0484,mild,1.093,0
2024-04-12,Chengdu,0.1607,mild,1.0882,1
2024-04-13,Chengdu,0.0189,mild,0.9435,0
2024-04-14,Chengdu,0.3827,mild,0.9404,0
2024-04-15,Chengdu,0.0,mild,1.0987,0
2024-04-16,Chengdu,0.3571,mild,1.0781,0
2024-04-17,Chengdu,0.0329,mild,1.0911,0
2024-04-18,Chengdu,0.067,mild,1.0755,0
2024-04-19,Chengdu,0.0,mild,1.0603,0
2024-04-20,Chengdu,0.5367,mild,0.9018,0
2024-04-21,Chengdu,0.0,mild,0.9459,0
2024-04-22,Chengdu,0.1481,mild,1.0769,0
2024-04-23,Chengdu,0.0,mild,1.0602,0
2024-04-24,Chengdu,0.0,mild,1.0235,0
2024-04-25,Chengdu,0.1695,mild,1.0798,0
2024-04-26,Chengdu,0.0,mild,1.0107,0
2024-04-27,Chengdu,0.0,mild,0.999,0
2024-04-28,Chengdu,0.1753,mild,0.9145,0
2024-04-29,Chengdu,0.5984,mild,0.9791,0
2024-04-30,Chengdu,0.0,mild,1.0871,0
2024-05-01,Chengdu,0.0397,mild,1.1335,0
2024-05-02,Chengdu,0.0,mild,1.2197,0
2024-05-03,Chengdu,0.0,mild,1.2338,0
2024-05-04,Chengdu,0.3538,mild,0.9989,0
2024-05-05,Chengdu,0.0,mild,0.9548,0
2024-05-06,Chengdu,0.086,mild,1.0771,0
2024-05-07,Chengdu,0.0,mild,1.1222,1
2024-05-08,Chengdu,0.0,cold,1.0474,0
2024-05-09,Chengdu,0.0,cold,1.04,0
2024-05-10,Chengdu,0.0,cold,1.0982,0
2024-05-11,Chengdu,0.1041,cold,0.9435,0
2024-05-12,Chengdu,0.0337,cold,0.9302,0
2024-05-13,Chengdu,0.1666,cold,1.0797,0
2024-05-14,Chengdu,0.0,cold,1.0112,0
2024-05-15,Chengdu,0.2905,cold,1.0781,0
2024-05-16,Chengdu,0.0405,cold,1.0679,0
2024-05-17,Chengdu,0.1093,cold,0.9506,0
2024-05-18,Chengdu,0.0,cold,0.8931,0
2024-05-19,Chengdu,0.0747,cold,0.8844,0
2024-05-20,Chengdu,0.1387,cold,1.0719,0
2024-05-21,Chengdu,0.0,cold,1.111,0
2024-05-22,Chengdu,0.1944,cold,1.0634,0
2024-05-23,Chengdu,0.0,cold,1.0641,0
2024-05-24,Chengdu,0.0,cold,1.0899,0
2024-05-25,Chengdu,0.0,cold,0.9842,0
2024-05-26,Chengdu,0.07,cold,1.0148,0
2024-05-27,Chengdu,0.0793,cold,1.0579,0
2024-05-28,Chengdu,0.0,cold,1.0918,0
2024-05-29,Chengdu,0.149,cold,1.1553,0
2024-05-30,Chengdu,0.0,cold,1.0162,0
2024-05-31,Chengdu,0.0061,cold,1.1051,0
2024-06-01,Chengdu,0.1687,cold,0.9437,0
2024-06-02,Chengdu,0.0,cold,0.9021,0
2024-06-03,Chengdu,0.0068,cold,1.0958,0
2024-06-04,Chengdu,0.0,cold,1.0606,0
2024-06-05,Chengdu,0.0,cold,1.0352,0
2024-06-06,Chengdu,0.1225,cold,1.1357,0
2024-06-07,Chengdu,0.1517,cold,1.0988,0
2024-06-08,Chengdu,0.0,cold,0.9066,0
2024-06-09,Chengdu,0.1857,cold,0.9616,0
2024-06-10,Chengdu,0.0,cold,1.2522,0
2024-06-11,Chengdu,0.419,cold,1.012,0
2024-06-12,Chengdu,0.0,cold,1.0845,0
2024-06-13,Chengdu,0.0,cold,1.0151,0
2024-06-14,Chengdu,0.1896,cold,1.1425,0
2024-06-15,Chengdu,0.1051,cold,0.8984,0
2024-06-16,Chengdu,0.0,cold,0.9686,0
2024-06-17,Chengdu,0.2529,cold,1.0363,0
2024-06-18,Chengdu,0.0712,cold,1.057,0
2024-06-19,Chengdu,0.0,cold,1.1397,0
2024-06-20,Chengdu,0.1201,cold,1.0595,0
2024-06-21,Chengdu,0.3285,cold,1.0412,0
2024-06-22,Chengdu,0.0601,cold,0.9558,0
2024-06-23,Chengdu,0.1829,cold,1.0081,0
2024-06-24,Chengdu,0.0,cold,1.0507,1
2024-06-25,Chengdu,0.4743,cold,1.1101,0
2024-06-26,Chengdu,0.0726,cold,1.0585,0
2024-06-27,Chengdu,0.2665,cold,1.0896,0
2024-06-28,Chengdu,0.2054,cold,1.0616,0
2024-06-29,Chengdu,0.168,cold,0.9857,0
2024-06-30,Chengdu,0.2759,cold,0.9492,0
2024-07-01,Chengdu,0.0,cold,1.0645,0
2024-07-02,Chengdu,0.4571,cold,1.0842,0
2024-07-03,Chengdu,0.1543,cold,1.1081,0
2024-07-04,Chengdu,0.0757,cold,1.0429,0
2024-07-05,Chengdu,0.4065,cold,1.0443,0
2024-07-06,Chengdu,0.0,cold,0.9418,0
2024-07-07,Chengdu,0.565,cold,0.8836,0
2024-07-08,Chengdu,0.0087,cold,1.1095,0
2024-07-09,Chengdu,0.0872,cold,1.0729,0
2024-07-10,Chengdu,0.4993,cold,1.0919,0
2024-07-11,Chengdu,0.0,cold,1.0673,0
2024-07-12,Chengdu,0.4616,cold,0.9961,0
2024-07-13,Chengdu,0.0138,cold,1.0184,0
2024-07-14,Chengdu,0.0992,cold,0.9514,0
2024-07-15,Chengdu,0.0494,cold,1.0715,0
2024-07-16,Chengdu,0.0,cold,1.0548,0
2024-07-17,Chengdu,0.0,cold,1.0792,0
2024-07-18,Chengdu,0.5759,cold,1.0608,0
2024-07-19,Chengdu,0.4288,cold,1.0169,0
2024-07-20,Chengdu,0.3785,cold,0.9412,0
2024-07-21,Chengdu,0.2654,cold,0.9839,0
2024-07-22,Chengdu,0.1635,cold,1.0755,0
2024-07-23,Chengdu,0.1565,cold,1.0758,0
2024-07-24,Chengdu,0.3028,cold,1.0048,0
2024-07-25,Chengdu,0.1828,cold,1.111,0
2024-07-26,Chengdu,0.2176,cold,1.1185,0
2024-07-27,Chengdu,0.3759,cold,0.9804,0
2024-07-28,Chengdu,0.345,cold,0.9235,0
2024-07-29,Chengdu,0.2299,cold,1.1294,0
2024-07-30,Chengdu,0.3667,cold,1.1003,0
2024-07-31,Chengdu,0.3177,cold,1.0688,0
2024-08-01,Chengdu,0.2603,cold,1.065,0
2024-08-02,Chengdu,0.5436,cold,1.066,0
2024-08-03,Chengdu,0.3682,cold,0.9405,0
2024-08-04,Chengdu,0.1678,cold,0.9085,0
2024-08-05,Chengdu,0.6177,cold,1.0687,0
2024-08-06,Chengdu,0.6426,cold,1.132,0
2024-08-07,Chengdu,0.2767,cold,1.0502,0
2024-08-08,Chengdu,0.4822,cold,1.0593,0
2024-08-09,Chengdu,0.6287,cold,1.0471,0
2024-08-10,Chengdu,0.6227,cold,0.9036,0
2024-08-11,Chengdu,0.2639,cold,0.9107,0
2024-08-12,Chengdu,0.559,cold,1.0571,0
2024-08-13,Chengdu,0.491,cold,1.0241,0
2024-08-14,Chengdu,0.694,cold,1.0668,0
2024-08-15,Chengdu,0.5661,cold,0.9889,0
2024-08-16,Chengdu,1.0,cold,1.0651,0
2024-08-17,Chengdu,0.65,cold,1.0158,0
2024-08-18,Chengdu,0.1367,cold,0.9725,0
2024-08-19,Chengdu,0.6454,cold,1.0238,0
2024-08-20,Chengdu,0.3114,cold,1.1193,0
2024-08-21,Chengdu,0.5638,cold,1.0357,0
2024-08-22,Chengdu,0.8265,cold,1.0741,0
2024-08-23,Chengdu,0.3614,cold,0.9951,0
2024-08-24,Chengdu,0.5962,mild,0.9892,0
2024-08-25,Chengdu,0.8673,mild,0.9213,0
2024-08-26,Chengdu,0.3987,mild,1.1096,0
2024-08-27,Chengdu,0.3102,mild,1.1539,0
2024-08-28,Chengdu,0.5476,mild,1.1206,0
2024-08-29,Chengdu,0.7203,mild,1.1189,0
2024-08-30,Chengdu,0.68,mild,1.092,0
2024-08-31,Chengdu,0.9857,mild,0.9475,0
2024-09-01,Chengdu,0.4776,mild,0.9891,0
2024-09-02,Chengdu,0.606,mild,1.0741,0
2024-09-03,Chengdu,0.71,mild,1.1726,0
2024-09-04,Chengdu,0.5894,mild,1.1106,0
2024-09-05,Chengdu,0.9349,mild,1.0766,0
2024-09-06,Chengdu,0.3628,mild,1.0052,0
2024-09-07,Chengdu,0.7601,mild,0.8955,0
2024-09-08,Chengdu,0.7052,mild,0.9402,0
2024-09-09,Chengdu,0.8196,mild,1.0378,0
2024-09-10,Chengdu,0.9293,mild,1.0842,0
2024-09-11,Chengdu,0.8386,mild,1.0704,0
2024-09-12,Chengdu,0.5838,mild,1.1528,0
2024-09-13,Chengdu,1.0,mild,1.0624,0
2024-09-14,Chengdu,0.8781,mild,0.9959,0
2024-09-15,Chengdu,0.947,mild,1.1239,1
2024-09-16,Chengdu,0.767,mild,1.1491,0
2024-09-17,Chengdu,1.0,mild,1.1298,0
2024-09-18,Chengdu,1.0,mild,1.095,0
2024-09-19,Chengdu,0.7014,mild,1.0751,0
2024-09-20,Chengdu,0.8153,mild,0.999,0
2024-09-21,Chengdu,0.8547,mild,0.9477,0
2024-09-22,Chengdu,0.6423,mild,0.9791,0
2024-09-23,Chengdu,0.9023,mild,1.153,0
2024-09-24,Chengdu,0.546,mild,1.0485,0
2024-09-25,Chengdu,0.8108,mild,1.014,0
2024-09-26,Chengdu,0.8282,mild,1.1466,0
2024-09-27,Chengdu,1.0,mild,1.0193,0
2024-09-28,Chengdu,0.9726,mild,0.9933,0
2024-09-29,Chengdu,0.8533,mild,0.8947,0
2024-09-30,Chengdu,1.0,mild,1.0526,0
2024-10-01,Chengdu,0.6577,mild,1.1441,0
2024-10-02,Chengdu,1.0,mild,1.1729,0
2024-10-03,Chengdu,0.8161,mild,1.1061,0
2024-10-04,Chengdu,1.0,mild,1.1643,0
2024-10-05,Chengdu,0.8669,mild,1.0486,0
2024-10-06,Chengdu,0.4084,mild,1.0582,0
2024-10-07,Chengdu,1.0,mild,1.2086,0
2024-10-08,Chengdu,1.0,mild,1.0595,0
2024-10-09,Chengdu,0.9406,mild,1.0619,0
2024-10-10,Chengdu,0.9714,mild,1.0782,0
2024-10-11,Chengdu,1.0,mild,1.1013,0
2024-10-12,Chengdu,1.0,mild,0.9567,0
2024-10-13,Chengdu,0.908,mild,0.9513,0
2024-10-14,Chengdu,1.0,mild,1.0697,0
2024-10-15,Chengdu,1.0,mild,1.102,0
2024-10-16,Chengdu,0.8795,mild,1.0833,1
2024-10-17,Chengdu,0.8219,mild,1.0752,0
2024-10-18,Chengdu,0.8779,mild,1.1062,0
2024-10-19,Chengdu,1.0,mild,0.939,0
2024-10-20,Chengdu,0.9671,mild,0.9006,0
2024-10-21,Chengdu,0.9829,mild,1.1737,0
2024-10-22,Chengdu,1.0,mild,1.08,1
2024-10-23,Chengdu,0.7827,mild,1.0004,0
2024-10-24,Chengdu,0.9579,mild,0.9858,0
2024-10-25,Chengdu,0.925,mild,1.0614,0
2024-10-26,Chengdu,0.911,mild,1.019,0
2024-10-27,Chengdu,0.8743,mild,0.9473,0
2024-10-28,Chengdu,0.8396,mild,1.0392,0
2024-10-29,Chengdu,0.9047,mild,1.0262,0
2024-10-30,Chengdu,1.0,mild,0.9911,0
2024-10-31,Chengdu,1.0,mild,1.088,0
2024-11-01,Chengdu,1.0,mild,1.128,0
2024-11-02,Chengdu,1.0,mild,0.9565,0
2024-11-03,Chengdu,0.8898,mild,0.9543,0
2024-11-04,Chengdu,1.0,mild,1.0439,0
2024-11-05,Chengdu,1.0,mild,1.0645,0
2024-11-06,Chengdu,0.7328,mild,1.0241,0
2024-11-07,Chengdu,1.0,mild,1.0788,0
2024-11-08,Chengdu,1.0,mild,1.1129,0
2024-11-09,Chengdu,1.0,mild,0.994,0
2024-11-10,Chengdu,1.0,mild,1.0008,0
2024-11-11,Chengdu,0.9469,mild,1.0578,0
2024-11-12,Chengdu,1.0,mild,1.012,0
2024-11-13,Chengdu,0.789,mild,1.0244,0
2024-11-14,Chengdu,0.9427,mild,1.0077,0
2024-11-15,Chengdu,1.0,mild,1.1122,0
2024-11-16,Chengdu,0.9927,mild,0.9488,0
2024-11-17,Chengdu,0.4893,mild,0.9117,0
2024-11-18,Chengdu,0.8036,mild,1.0597,0
2024-11-19,Chengdu,0.88,mild,1.0726,0
2024-11-20,Chengdu,0.9551,mild,1.0519,0
2024-11-21,Chengdu,0.9954,mild,1.0004,0
2024-11-22,Chengdu,0.9145,mild,1.1205,0
2024-11-23,Chengdu,1.0,hot,0.9096,1
2024-11-24,Chengdu,0.7695,hot,0.9218,0
2024-11-25,Chengdu,1.0,hot,1.0241,0
2024-11-26,Chengdu,0.9763,hot,1.0934,0
2024-11-27,Chengdu,0.6997,hot,1.0896,0
2024-11-28,Chengdu,0.9059,hot,1.0765,0
2024-11-29,Chengdu,0.9587,hot,1.0554,0
2024-11-30,Chengdu,1.0,hot,0.9241,0
2024-12-01,Chengdu,1.0,hot,1.0187,0
2024-12-02,Chengdu,1.0,hot,1.0456,0
2024-12-03,Chengdu,0.9322,hot,1.0643,0
2024-12-04,Chengdu,1.0,hot,1.1053,0
2024-12-05,Chengdu,1.0,hot,1.0789,0
2024-12-06,Chengdu,0.7238,hot,1.0642,0
2024-12-07,Chengdu,1.0,hot,0.9249,0
2024-12-08,Chengdu,0.7645,hot,0.9476,0
2024-12-09,Chengdu,1.0,hot,1.0933,0
2024-12-10,Chengdu,0.9463,hot,1.1142,0
2024-12-11,Chengdu,0.9231,hot,1.0264,0
2024-12-12,Chengdu,1.0,hot,1.0857,0
2024-12-13,Chengdu,0.9199,hot,1.0904,0
2024-12-14,Chengdu,0.8402,hot,0.9238,0
2024-12-15,Chengdu,0.8677,hot,0.9318,0
2024-12-16,Chengdu,0.9417,hot,1.0628,0
2024-12-17,Chengdu,0.959,hot,1.0999,0
2024-12-18,Chengdu,1.0,hot,1.0604,0
2024-12-19,Chengdu,0.7259,hot,1.0463,0
2024-12-20,Chengdu,0.7674,hot,1.0738,0
2024-12-21,Chengdu,0.6049,hot,0.9828,0
2024-12-22,Chengdu,0.7481,hot,0.9062,0
2024-12-23,Chengdu,1.0,hot,1.0539,1
2024-12-24,Chengdu,1.0,hot,0.9976,0
2024-12-25,Chengdu,1.0,hot,0.9617,0
2024-12-26,Chengdu,0.7476,hot,1.0594,0
2024-12-27,Chengdu,1.0,hot,1.0655,0
2024-12-28,Chengdu,0.8345,hot,0.9706,0
2024-12-29,Chengdu,0.5633,hot,1.0297,0
2024-12-30,Chengdu,0.8288,hot,1.0541,0
2024-12-31,Chengdu,1.0,hot,1.0932,0
2025-01-01,Chengdu,0.5983,hot,1.154,0
2025-01-02,Chengdu,0.5312,hot,1.1028,0
2025-01-03,Chengdu,1.0,hot,1.1428,0
2025-01-04,Chengdu,0.9074,hot,0.9007,0
2025-01-05,Chengdu,0.7322,hot,0.9065,0
2025-01-06,Chengdu,0.7314,hot,1.057,0
2025-01-07,Chengdu,0.6671,hot,1.1394,0
2025-01-08,Chengdu,1.0,hot,1.0293,0
2025-01-09,Chengdu,0.7065,hot,1.0563,0
2025-01-10,Chengdu,1.0,hot,1.1176,0
2025-01-11,Chengdu,0.8139,hot,0.9187,0
2025-01-12,Chengdu,0.5672,hot,0.9325,0
2025-01-13,Chengdu,0.4221,hot,1.0681,0
2025-01-14,Chengdu,0.9609,hot,1.0466,0
2025-01-15,Chengdu,0.8343,hot,0.9773,0
2025-01-16,Chengdu,0.7056,hot,1.1433,0
2025-01-17,Chengdu,0.9018,hot,1.066,0
2025-01-18,Chengdu,0.4823,hot,0.9738,0
2025-01-19,Chengdu,1.0,hot,0.9903,0
2025-01-20,Chengdu,0.5328,hot,1.0153,0
2025-01-21,Chengdu,0.5656,hot,1.1292,0
2025-01-22,Chengdu,0.6752,hot,1.091,0
2025-01-23,Chengdu,0.6346,hot,1.0964,0
2025-01-24,Chengdu,0.6154,hot,1.0978,0
2025-01-25,Chengdu,0.5301,hot,0.974,0
2025-01-26,Chengdu,0.7537,hot,0.9318,0
2025-01-27,Chengdu,0.9699,hot,1.1319,0
2024-01-01,Wuhan,0.7008,hot,1.158,0
2024-01-02,Wuhan,0.6996,hot,1.0447,0
2024-01-03,Wuhan,0.7474,hot,1.1407,0
2024-01-04,Wuhan,0.8418,hot,1.1528,0
2024-01-05,Wuhan,0.6935,hot,1.0233,0
2024-01-06,Wuhan,0.5948,hot,0.9462,0
2024-01-07,Wuhan,1.0,hot,0.9962,0
2024-01-08,Wuhan,0.5103,hot,1.1314,0
2024-01-09,Wuhan,0.5114,hot,0.9995,0
2024-01-10,Wuhan,0.4406,hot,1.0451,0
2024-01-11,Wuhan,0.627,hot,1.0842,0
2024-01-12,Wuhan,0.6983,hot,1.1468,0
2024-01-13,Wuhan,0.7478,hot,0.8874,0
2024-01-14,Wuhan,0.5846,hot,0.992,1
