date,store_id,category,campaign_id,promo_type,promo_depth,coupon_flag
2024-06-14,S035,beverages,C8795,discount,0.198,0
2024-07-10,S035,beverages,C4826,free_delivery,0.155,0
2024-07-19,S035,beverages,C8717,bundle,0.198,0
2024-07-27,S035,beverages,C4158,bundle,0.247,0
2024-08-02,S035,beverages,C7910,discount,0.19,0
2024-08-05,S035,beverages,C2105,bundle,0.372,0
2024-08-19,S035,beverages,C5515,discount,0.056,1
2024-08-21,S035,beverages,C5940,bundle,0.172,0
2024-09-21,S035,beverages,C6318,discount,0.366,1
2024-09-22,S035,beverages,C1340,discount,0.104,1
2024-09-26,S035,beverages,C8032,discount,0.132,0
2024-09-29,S035,beverages,C9060,coupon,0.303,1
2024-10-04,S035,beverages,C4220,coupon,0.124,1
2024-10-07,S035,beverages,C9573,coupon,0.226,1
2024-10-08,S035,beverages,C7087,discount,0.158,0
2024-10-17,S035,beverages,C1556,discount,0.204,1
2024-10-30,S035,beverages,C6159,bundle,0.228,0
2024-11-05,S035,beverages,C2938,discount,0.18,0
2024-11-10,S035,beverages,C8880,discount,0.071,1
2024-11-21,S035,beverages,C4043,bundle,0.185,0
2024-11-27,S035,beverages,C7148,discount,0.177,1
2024-11-28,S035,beverages,C4262,discount,0.212,1
2024-12-01,S035,beverages,C1829,coupon,0.154,1
2024-12-05,S035,beverages,C3118,bundle,0.222,0
2024-12-11,S035,beverages,C3500,discount,0.22,0
2024-12-18,S035,beverages,C4392,free_delivery,0.232,1
2024-12-25,S035,beverages,C2722,free_delivery,0.177,1
2024-12-28,S035,beverages,C7603,discount,0.129,0
2024-12-30,S035,beverages,C3031,discount,0.169,0
2025-01-01,S035,beverages,C3261,discount,0.06,0
2025-01-03,S035,beverages,C6842,discount,0.183,0
2025-01-05,S035,beverages,C2867,discount,0.151,0
2025-01-11,S035,beverages,C3965,bundle,0.254,0
2025-01-16,S035,beverages,C8190,discount,0.191,1
2025-01-23,S035,beverages,C3901,coupon,0.28,0
2025-01-24,S035,beverages,C2399,discount,0.146,1
2024-01-01,S035,snacks,C2967,free_delivery,0.208,0
2024-01-04,S035,snacks,C4863,discount,0.118,0
2024-01-18,S035,snacks,C9431,bundle,0.141,1
2024-01-27,S035,snacks,C4165,coupon,0.147,1
2024-02-09,S035,snacks,C8231,discount,0.136,1
2024-02-14,S035,snacks,C3651,coupon,0.173,0
2024-03-24,S035,snacks,C6549,discount,0.137,0
2024-04-13,S035,snacks,C7603,discount,0.118,1
2024-04-20,S035,snacks,C6901,discount,0.189,1
2024-05-10,S035,snacks,C7588,discount,0.182,0
2024-05-14,S035,snacks,C7206,free_delivery,0.146,0
2024-05-20,S035,snacks,C5001,bundle,0.281,0
2024-05-31,S035,snacks,C4818,discount,0.206,1
2024-06-13,S035,snacks,C4551,coupon,0.207,0
2024-06-28,S035,snacks,C4449,discount,0.127,0
2024-06-29,S035,snacks,C2105,discount,0.211,0
2024-06-30,S035,snacks,C9828,coupon,0.129,1
2024-07-04,S035,snacks,C4040,bundle,0.217,0
2024-07-05,S035,snacks,C9702,discount,0.163,0
2024-07-08,S035,snacks,C8910,coupon,0.2,1
2024-07-13,S035,snacks,C5824,discount,0.195,1
2024-07-27,S035,snacks,C7626,discount,0.111,0
2024-07-28,S035,snacks,C6608,discount,0.192,1
2024-07-29,S035,snacks,C1666,coupon,0.229,0
2024-07-30,S035,snacks,C6497,free_delivery,0.136,1
2024-08-04,S035,snacks,C1231,bundle,0.268,1
2024-08-11,S035,snacks,C4603,free_delivery,0.239,0
2024-08-17,S035,snacks,C2225,discount,0.145,1
2024-08-22,S035,snacks,C7606,bundle,0.256,0
2024-08-26,S035,snacks,C5884,discount,0.246,1
2024-08-30,S035,snacks,C6782,coupon,0.147,0
2024-09-19,S035,snacks,C2222,coupon,0.244,1
2024-09-25,S035,snacks,C4073,coupon,0.101,0
2024-10-03,S035,snacks,C1624,discount,0.227,1
2024-10-06,S035,snacks,C5722,discount,0.119,0
2024-10-10,S035,snacks,C8895,bundle,0.154,1
2024-10-17,S035,snacks,C3820,free_delivery,0.149,1
2024-10-28,S035,snacks,C3545,coupon,0.143,1
2024-11-07,S035,snacks,C1313,coupon,0.208,1
2024-11-11,S035,snacks,C5282,bundle,0.155,1
2024-12-12,S035,snacks,C7359,coupon,0.164,1
2024-12-25,S035,snacks,C2497,discount,0.237,0
2024-12-31,S035,snacks,C8920,coupon,0.169,0
2025-01-03,S035,snacks,C8917,discount,0.095,0
2025-01-08,S035,snacks,C3301,discount,0.158,1
2025-01-16,S035,snacks,C4342,free_delivery,0.138,1
2024-01-02,S035,fresh,C4568,free_delivery,0.164,1
2024-01-27,S035,fresh,C7639,bundle,0.13,0
2024-02-24,S035,fresh,C9434,free_delivery,0.128,0
2024-03-06,S035,fresh,C9856,free_delivery,0.21,0
2024-03-18,S035,fresh,C1643,discount,0.195,0
2024-03-26,S035,fresh,C7478,discount,0.238,0
2024-03-31,S035,fresh,C6058,discount,0.16,0
2024-04-07,S035,fresh,C9430,discount,0.203,0
2024-04-13,S035,fresh,C3785,discount,0.193,0
2024-04-20,S035,fresh,C9497,coupon,0.14,1
2024-04-21,S035,fresh,C5781,discount,0.252,0
2024-05-01,S035,fresh,C1970,coupon,0.205,1
2024-05-04,S035,fresh,C9904,discount,0.05,0
2024-06-02,S035,fresh,C6391,free_delivery,0.288,0
2024-06-13,S035,fresh,C8620,discount,0.227,0
2024-06-21,S035,fresh,C3256,coupon,0.13,0
2024-06-25,S035,fresh,C6370,discount,0.142,1
2024-07-16,S035,fresh,C2346,discount,0.128,1
2024-07-17,S035,fresh,C6320,discount,0.131,1
2024-08-03,S035,fresh,C1947,bundle,0.126,0
2024-08-08,S035,fresh,C8890,discount,0.312,0
2024-08-22,S035,fresh,C5664,discount,0.2,1
2024-08-25,S035,fresh,C2995,discount,0.136,1
2024-08-29,S035,fresh,C2398,free_delivery,0.276,1
2024-09-07,S035,fresh,C4715,coupon,0.077,0
2024-09-10,S035,fresh,C8174,coupon,0.286,1
2024-09-15,S035,fresh,C3663,coupon,0.167,1
2024-09-19,S035,fresh,C2803,coupon,0.148,0
2024-09-22,S035,fresh,C5770,discount,0.225,1
2024-10-04,S035,fresh,C5740,discount,0.164,1
2024-10-17,S035,fresh,C9398,discount,0.1,0
2024-12-04,S035,fresh,C4663,coupon,0.135,0
2024-12-06,S035,fresh,C4279,free_delivery,0.173,1
2024-12-22,S035,fresh,C1358,coupon,0.096,0
2024-12-27,S035,fresh,C5199,coupon,0.168,0
2024-12-31,S035,fresh,C4297,coupon,0.184,1
2024-02-05,S035,household,C1056,discount,0.251,1
2024-02-19,S035,household,C1352,coupon,0.155,1
2024-03-19,S035,household,C8477,bundle,0.313,0
2024-03-31,S035,household,C6375,discount,0.101,0
2024-04-27,S035,household,C5519,coupon,0.162,0
2024-05-03,S035,household,C9905,discount,0.269,1
2024-05-05,S035,household,C5289,coupon,0.185,0
2024-05-19,S035,household,C3373,discount,0.295,0
2024-06-01,S035,household,C2196,free_delivery,0.169,0
2024-06-15,S035,household,C4201,discount,0.139,1
2024-06-30,S035,household,C1145,discount,0.09,0
2024-07-08,S035,household,C9476,discount,0.167,0
2024-07-18,S035,household,C3686,coupon,0.279,0
2024-07-24,S035,household,C2004,discount,0.087,0
2024-08-09,S035,household,C9396,discount,0.214,0
2024-08-15,S035,household,C7881,free_delivery,0.188,1
2024-08-18,S035,household,C9746,bundle,0.162,0
2024-08-19,S035,household,C8324,coupon,0.075,1
2024-08-30,S035,household,C8991,bundle,0.083,1
2024-09-08,S035,household,C1575,discount,0.307,0
2024-10-03,S035,household,C3379,free_delivery,0.324,1
2024-10-11,S035,household,C7843,coupon,0.127,1
2024-10-23,S035,household,C9671,discount,0.162,0
2024-12-11,S035,household,C9575,bundle,0.222,1
2024-12-17,S035,household,C6407,discount,0.194,0
2025-01-02,S035,household,C4481,coupon,0.296,1
2025-01-25,S035,household,C4716,coupon,0.251,0
2024-01-03,S035,ready_to_eat,C1910,discount,0.179,0
2024-01-04,S035,ready_to_eat,C8378,bundle,0.239,0
2024-01-11,S035,ready_to_eat,C2863,discount,0.132,1
2024-01-19,S035,ready_to_eat,C3062,free_delivery,0.176,0
2024-02-02,S035,ready_to_eat,C5676,discount,0.172,0
2024-02-10,S035,ready_to_eat,C7015,discount,0.148,1
2024-03-31,S035,ready_to_eat,C5565,bundle,0.188,1
2024-04-03,S035,ready_to_eat,C2138,discount,0.163,0
2024-04-20,S035,ready_to_eat,C8376,coupon,0.207,0
2024-04-21,S035,ready_to_eat,C5057,bundle,0.13,0
2024-04-22,S035,ready_to_eat,C8194,bundle,0.101,0
2024-04-26,S035,ready_to_eat,C3016,coupon,0.249,0
2024-05-06,S035,ready_to_eat,C9098,coupon,0.175,0
2024-05-23,S035,ready_to_eat,C4781,discount,0.239,0
2024-05-27,S035,ready_to_eat,C6341,free_delivery,0.143,1
2024-06-13,S035,ready_to_eat,C8253,discount,0.05,1
2024-06-30,S035,ready_to_eat,C3485,discount,0.254,0
2024-07-30,S035,ready_to_eat,C6544,discount,0.192,0
2024-08-21,S035,ready_to_eat,C1410,bundle,0.241,0
2024-08-22,S035,ready_to_eat,C4437,free_delivery,0.072,1
2024-08-24,S035,ready_to_eat,C2495,coupon,0.157,1
2024-08-31,S035,ready_to_eat,C2071,bundle,0.05,0
2024-09-04,S035,ready_to_eat,C8049,coupon,0.096,0
2024-09-20,S035,ready_to_eat,C3202,bundle,0.214,1
2024-09-21,S035,ready_to_eat,C6359,bundle,0.138,1
2024-09-25,S035,ready_to_eat,C1451,discount,0.088,1
2024-09-26,S035,ready_to_eat,C5218,discount,0.214,0
2024-09-29,S035,ready_to_eat,C4965,coupon,0.24,1
2024-10-16,S035,ready_to_eat,C8276,free_delivery,0.151,1
2024-10-24,S035,ready_to_eat,C2373,free_delivery,0.225,1
2024-10-31,S035,ready_to_eat,C1672,coupon,0.187,0
2024-11-05,S035,ready_to_eat,C4259,discount,0.196,1
2024-11-14,S035,ready_to_eat,C3354,coupon,0.248,1
2024-11-19,S035,ready_to_eat,C8424,free_delivery,0.109,0
2024-12-03,S035,ready_to_eat,C5275,free_delivery,0.095,1
2024-12-15,S035,ready_to_eat,C7854,free_delivery,0.174,0
2024-12-23,S035,ready_to_eat,C8811,discount,0.05,1
2024-12-25,S035,ready_to_eat,C9401,free_delivery,0.123,0
2024-12-28,S035,ready_to_eat,C4396,free_delivery,0.142,0
2025-01-04,S035,ready_to_eat,C1209,coupon,0.162,1
2025-01-14,S035,ready_to_eat,C1070,discount,0.158,1
2024-01-21,S035,personal_care,C4010,bundle,0.267,0
2024-01-24,S035,personal_care,C3394,discount,0.368,1
2024-01-27,S035,personal_care,C9558,bundle,0.202,0
2024-02-14,S035,personal_care,C4620,coupon,0.189,0
2024-02-17,S035,personal_care,C8283,discount,0.105,1
2024-02-18,S035,personal_care,C9978,bundle,0.235,0
2024-03-02,S035,personal_care,C5080,discount,0.158,0
2024-03-03,S035,personal_care,C6157,free_delivery,0.202,1
2024-03-08,S035,personal_care,C7978,bundle,0.08,1
2024-03-13,S035,personal_care,C1070,discount,0.101,1
2024-03-14,S035,personal_care,C5719,free_delivery,0.094,0
2024-03-17,S035,personal_care,C1144,discount,0.144,0
2024-04-09,S035,personal_care,C8889,discount,0.179,0
2024-04-11,S035,personal_care,C9965,discount,0.239,0
2024-04-24,S035,personal_care,C4815,bundle,0.282,0
2024-04-26,S035,personal_care,C2892,discount,0.221,0
2024-04-30,S035,personal_care,C9858,coupon,0.05,0
2024-05-15,S035,personal_care,C3748,bundle,0.152,0
2024-05-19,S035,personal_care,C2395,bundle,0.197,1
2024-05-28,S035,personal_care,C2601,bundle,0.282,0
2024-06-03,S035,personal_care,C2388,coupon,0.173,1
2024-06-04,S035,personal_care,C3238,coupon,0.229,0
2024-06-10,S035,personal_care,C1017,bundle,0.113,0
2024-07-01,S035,personal_care,C1619,discount,0.185,1
2024-07-06,S035,personal_care,C1295,discount,0.095,0
2024-07-10,S035,personal_care,C6976,free_delivery,0.167,0
2024-07-22,S035,personal_care,C5870,discount,0.191,1
2024-07-31,S035,personal_care,C2138,discount,0.164,0
2024-08-03,S035,personal_care,C2023,bundle,0.158,1
2024-08-20,S035,personal_care,C3251,discount,0.103,0
2024-09-09,S035,personal_care,C5192,coupon,0.241,1
2024-09-10,S035,personal_care,C7267,discount,0.05,0
2024-09-17,S035,personal_care,C6989,coupon,0.067,0
2024-10-04,S035,personal_care,C6206,coupon,0.171,1
2024-10-14,S035,personal_care,C9474,coupon,0.2,1
2024-11-16,S035,personal_care,C8606,free_delivery,0.05,1
2024-11-26,S035,personal_care,C5774,discount,0.212,0
2024-11-27,S035,personal_care,C7757,coupon,0.089,1
2024-11-28,S035,personal_care,C4925,discount,0.215,1
2024-12-02,S035,personal_care,C8253,discount,0.154,0
2024-12-03,S035,personal_care,C4965,discount,0.144,0
2024-12-11,S035,personal_care,C9155,discount,0.202,1
2024-12-14,S035,personal_care,C6070,coupon,0.286,0
2024-12-19,S035,personal_care,C2614,bundle,0.221,0
2024-12-22,S035,personal_care,C6932,discount,0.134,0
2024-12-26,S035,personal_care,C7931,coupon,0.215,0
2025-01-05,S035,personal_care,C3014,discount,0.089,0
2025-01-12,S035,personal_care,C2841,discount,0.283,0
2025-01-14,S035,personal_care,C8382,coupon,0.05,0
2024-01-02,S036,beverages,C4329,coupon,0.281,1
2024-01-03,S036,beverages,C6562,bundle,0.153,0
2024-01-04,S036,beverages,C9456,coupon,0.05,1
2024-01-14,S036,beverages,C7818,discount,0.128,1
2024-01-19,S036,beverages,C6157,discount,0.139,0
2024-01-21,S036,beverages,C1732,discount,0.193,1
2024-02-02,S036,beverages,C7814,coupon,0.15,0
2024-02-03,S036,beverages,C7395,bundle,0.245,0
2024-02-10,S036,beverages,C1474,coupon,0.15,1
2024-02-25,S036,beverages,C2353,free_delivery,0.128,0
2024-03-06,S036,beverages,C7006,free_delivery,0.26,1
2024-03-07,S036,beverages,C4323,free_delivery,0.106,1
2024-03-13,S036,beverages,C1770,bundle,0.066,1
2024-03-20,S036,beverages,C7203,coupon,0.062,1
2024-04-14,S036,beverages,C7203,coupon,0.25,0
2024-04-16,S036,beverages,C4629,discount,0.187,0
2024-04-19,S036,beverages,C7558,free_delivery,0.05,0
2024-04-26,S036,beverages,C2626,bundle,0.123,0
2024-05-07,S036,beverages,C6923,free_delivery,0.16,1
2024-05-09,S036,beverages,C8767,free_delivery,0.233,0
2024-05-20,S036,beverages,C6190,discount,0.179,1
2024-05-27,S036,beverages,C8072,free_delivery,0.159,0
2024-06-05,S036,beverages,C6988,bundle,0.117,1
2024-06-18,S036,beverages,C3841,discount,0.112,1
2024-06-21,S036,beverages,C5647,bundle,0.098,1
2024-06-30,S036,beverages,C6008,coupon,0.169,0
2024-07-02,S036,beverages,C8942,discount,0.233,0
2024-07-11,S036,beverages,C3798,discount,0.098,0
2024-08-15,S036,beverages,C3787,free_delivery,0.249,1
2024-09-14,S036,beverages,C3445,coupon,0.149,0
2024-09-16,S036,beverages,C8758,discount,0.238,1
2024-09-30,S036,beverages,C3986,bundle,0.162,0
2024-10-02,S036,beverages,C9694,free_delivery,0.202,1
2024-10-04,S036,beverages,C7559,coupon,0.174,1
2024-10-05,S036,beverages,C5449,coupon,0.184,1
2024-10-10,S036,beverages,C9847,bundle,0.123,1
2024-10-13,S036,beverages,C9310,coupon,0.269,1
2024-10-15,S036,beverages,C7803,discount,0.153,0
2024-10-16,S036,beverages,C3207,bundle,0.234,0
2024-10-22,S036,beverages,C2434,discount,0.16,0
2024-10-23,S036,beverages,C1681,bundle,0.213,0
2024-10-24,S036,beverages,C3155,free_delivery,0.072,0
2024-10-25,S036,beverages,C1936,discount,0.199,0
2024-10-27,S036,beverages,C5086,bundle,0.378,1
2024-11-07,S036,beverages,C7214,discount,0.149,1
2024-11-09,S036,beverages,C7862,coupon,0.161,0
2024-11-12,S036,beverages,C2063,coupon,0.109,0
2024-11-14,S036,beverages,C5455,free_delivery,0.271,0
2024-11-22,S036,beverages,C7627,coupon,0.183,1
2024-11-30,S036,beverages,C9886,coupon,0.129,0
2024-12-08,S036,beverages,C9833,free_delivery,0.224,0
2024-12-10,S036,beverages,C5593,discount,0.23,0
2024-12-24,S036,beverages,C7677,discount,0.242,0
2024-12-26,S036,beverages,C8269,discount,0.05,1
2024-12-27,S036,beverages,C1623,discount,0.278,0
2025-01-07,S036,beverages,C8259,discount,0.204,1
2025-01-09,S036,beverages,C4552,coupon,0.202,1
2025-01-19,S036,beverages,C5269,discount,0.146,1
2024-01-05,S036,snacks,C3913,bundle,0.174,0
2024-01-08,S036,snacks,C4262,coupon,0.164,0
2024-01-19,S036,snacks,C6184,bundle,0.222,1
2024-01-21,S036,snacks,C1148,discount,0.068,0
2024-01-22,S036,snacks,C3821,coupon,0.068,0
2024-02-03,S036,snacks,C4308,discount,0.157,0
2024-03-20,S036,snacks,C6090,bundle,0.107,0
2024-03-22,S036,snacks,C3488,free_delivery,0.157,0
2024-03-24,S036,snacks,C9107,coupon,0.199,0
2024-03-31,S036,snacks,C4570,coupon,0.186,1
2024-04-05,S036,snacks,C7945,free_delivery,0.071,1
2024-04-07,S036,snacks,C9072,coupon,0.106,1
2024-04-08,S036,snacks,C8279,free_delivery,0.145,0
2024-04-19,S036,snacks,C9033,free_delivery,0.153,0
2024-04-20,S036,snacks,C9366,discount,0.237,0
2024-04-25,S036,snacks,C1522,bundle,0.192,0
2024-04-26,S036,snacks,C5498,discount,0.138,0
2024-05-10,S036,snacks,C3428,coupon,0.07,0
2024-05-15,S036,snacks,C1961,bundle,0.199,1
2024-05-16,S036,snacks,C2704,coupon,0.177,1
2024-05-17,S036,snacks,C3498,discount,0.077,1
2024-05-18,S036,snacks,C5560,bundle,0.088,0
2024-05-26,S036,snacks,C8385,bundle,0.126,0
2024-06-11,S036,snacks,C1165,bundle,0.227,1
2024-06-25,S036,snacks,C4139,discount,0.05,1
2024-07-17,S036,snacks,C9279,bundle,0.191,0
2024-07-18,S036,snacks,C2277,discount,0.184,0
2024-07-21,S036,snacks,C5505,discount,0.208,0
2024-08-08,S036,snacks,C2868,discount,0.09,0
2024-08-12,S036,snacks,C6646,coupon,0.247,0
2024-08-20,S036,snacks,C7766,discount,0.291,0
2024-08-26,S036,snacks,C7572,coupon,0.113,1
2024-09-06,S036,snacks,C3066,discount,0.173,0
2024-09-11,S036,snacks,C4419,bundle,0.174,1
2024-09-15,S036,snacks,C1997,free_delivery,0.126,1
2024-09-29,S036,snacks,C4598,bundle,0.165,0
2024-10-08,S036,snacks,C2752,free_delivery,0.17,0
2024-10-11,S036,snacks,C2735,free_delivery,0.162,0
2024-10-16,S036,snacks,C7778,coupon,0.117,0
2024-10-17,S036,snacks,C9954,bundle,0.276,0
2024-10-26,S036,snacks,C1418,free_delivery,0.139,0
2024-10-31,S036,snacks,C1454,coupon,0.219,1
2024-11-04,S036,snacks,C3920,coupon,0.06,0
2024-11-18,S036,snacks,C7363,coupon,0.167,0
2024-11-19,S036,snacks,C7878,bundle,0.162,0
2024-11-27,S036,snacks,C7684,discount,0.205,0
2024-12-13,S036,snacks,C6858,coupon,0.069,0
2024-12-15,S036,snacks,C2584,discount,0.23,0
2024-12-30,S036,snacks,C5282,discount,0.112,0
2024-12-31,S036,snacks,C7652,free_delivery,0.176,0
2025-01-02,S036,snacks,C3192,discount,0.05,1
2025-01-04,S036,snacks,C7667,free_delivery,0.134,0
2025-01-05,S036,snacks,C7713,bundle,0.161,0
2025-01-07,S036,snacks,C5248,coupon,0.153,0
2025-01-16,S036,snacks,C5599,coupon,0.182,1
2025-01-26,S036,snacks,C2932,coupon,0.226,0
2024-01-09,S036,fresh,C2343,bundle,0.311,0
2024-02-23,S036,fresh,C9442,discount,0.115,1
2024-03-01,S036,fresh,C2311,free_delivery,0.217,0
2024-03-03,S036,fresh,C1041,bundle,0.182,0
2024-03-18,S036,fresh,C3394,coupon,0.285,0
2024-03-23,S036,fresh,C4493,bundle,0.179,1
2024-04-16,S036,fresh,C4478,bundle,0.158,1
2024-04-21,S036,fresh,C4592,discount,0.184,0
2024-04-26,S036,fresh,C7240,discount,0.121,1
2024-05-20,S036,fresh,C3840,discount,0.099,0
2024-05-24,S036,fresh,C3899,coupon,0.124,0
2024-06-20,S036,fresh,C9911,bundle,0.218,0
2024-07-07,S036,fresh,C8125,bundle,0.153,0
2024-08-09,S036,fresh,C6384,discount,0.168,0
2024-08-23,S036,fresh,C3221,free_delivery,0.224,0
2024-09-06,S036,fresh,C4104,discount,0.166,1
2024-09-10,S036,fresh,C2352,free_delivery,0.227,1
2024-10-12,S036,fresh,C7730,bundle,0.073,0
2024-12-16,S036,fresh,C6801,discount,0.211,0
2024-12-29,S036,fresh,C5161,discount,0.29,0
2025-01-22,S036,fresh,C7038,coupon,0.145,0
2024-01-20,S036,household,C6567,discount,0.138,1
2024-02-03,S036,household,C2561,coupon,0.139,0
2024-02-12,S036,household,C1917,bundle,0.195,0
2024-02-24,S036,household,C1728,discount,0.121,0
2024-02-25,S036,household,C5615,free_delivery,0.078,1
2024-04-12,S036,household,C7878,discount,0.15,0
2024-04-23,S036,household,C4826,discount,0.148,0
2024-04-29,S036,household,C4045,coupon,0.295,0
2024-05-10,S036,household,C5775,discount,0.324,1
2024-05-28,S036,household,C1711,discount,0.068,1
2024-07-08,S036,household,C1674,coupon,0.081,0
2024-07-20,S036,household,C5293,bundle,0.189,0
2024-07-22,S036,household,C1808,discount,0.087,1
2024-08-04,S036,household,C6211,coupon,0.311,0
2024-08-08,S036,household,C3332,bundle,0.281,0
2024-08-15,S036,household,C3175,coupon,0.136,0
2024-08-16,S036,household,C8627,bundle,0.264,0
2024-08-23,S036,household,C9419,coupon,0.16,1
2024-08-26,S036,household,C5910,coupon,0.104,0
2024-09-01,S036,household,C8230,discount,0.147,1
2024-09-15,S036,household,C8747,coupon,0.05,0
2024-09-18,S036,household,C7678,coupon,0.175,0
2024-10-02,S036,household,C6653,discount,0.273,1
2024-10-07,S036,household,C4666,discount,0.11,0
2024-10-25,S036,household,C2570,discount,0.113,0
2024-10-26,S036,household,C4833,coupon,0.123,0
2024-11-16,S036,household,C1373,free_delivery,0.202,1
2024-11-29,S036,household,C3446,discount,0.233,0
2024-12-05,S036,household,C7625,discount,0.244,0
2024-12-14,S036,household,C7154,discount,0.258,1
2025-01-13,S036,household,C5023,bundle,0.128,0
2025-01-19,S036,household,C5765,discount,0.178,0
2024-01-05,S036,ready_to_eat,C4210,coupon,0.179,0
2024-01-11,S036,ready_to_eat,C7969,bundle,0.125,0
2024-01-12,S036,ready_to_eat,C3105,discount,0.24,1
2024-01-13,S036,ready_to_eat,C9657,discount,0.274,1
2024-02-10,S036,ready_to_eat,C3794,discount,0.083,0
2024-02-12,S036,ready_to_eat,C7456,discount,0.129,0
2024-03-03,S036,ready_to_eat,C3611,discount,0.101,1
2024-03-11,S036,ready_to_eat,C5250,discount,0.247,1
2024-03-14,S036,ready_to_eat,C2798,discount,0.149,1
2024-04-04,S036,ready_to_eat,C1880,bundle,0.344,0
2024-04-21,S036,ready_to_eat,C5692,discount,0.133,0
2024-04-26,S036,ready_to_eat,C7013,coupon,0.173,0
2024-04-30,S036,ready_to_eat,C2237,coupon,0.144,1
2024-05-19,S036,ready_to_eat,C7724,discount,0.243,1
2024-05-31,S036,ready_to_eat,C3787,coupon,0.073,0
2024-06-23,S036,ready_to_eat,C2643,bundle,0.204,0
2024-07-05,S036,ready_to_eat,C4285,coupon,0.097,1
2024-07-12,S036,ready_to_eat,C5764,coupon,0.092,0
2024-07-18,S036,ready_to_eat,C6849,free_delivery,0.15,1
2024-07-22,S036,ready_to_eat,C2516,coupon,0.188,1
2024-07-29,S036,ready_to_eat,C4457,discount,0.157,1
2024-07-30,S036,ready_to_eat,C8119,free_delivery,0.093,0
2024-08-03,S036,ready_to_eat,C3922,coupon,0.166,0
2024-08-24,S036,ready_to_eat,C4610,coupon,0.156,0
2024-10-05,S036,ready_to_eat,C8485,bundle,0.052,0
2024-10-18,S036,ready_to_eat,C7917,discount,0.219,1
2024-10-26,S036,ready_to_eat,C5399,discount,0.05,1
2024-11-09,S036,ready_to_eat,C7193,coupon,0.196,1
2024-11-13,S036,ready_to_eat,C7143,bundle,0.186,1
2024-11-14,S036,ready_to_eat,C7563,bundle,0.208,0
2024-11-23,S036,ready_to_eat,C1902,bundle,0.087,1
2024-12-15,S036,ready_to_eat,C6006,coupon,0.156,0
2024-12-25,S036,ready_to_eat,C1269,discount,0.097,0
2024-12-30,S036,ready_to_eat,C4090,discount,0.258,0
2025-01-06,S036,ready_to_eat,C9827,free_delivery,0.204,1
2025-01-16,S036,ready_to_eat,C1500,coupon,0.177,0
2025-01-23,S036,ready_to_eat,C6213,discount,0.159,0
2024-01-13,S036,personal_care,C3423,discount,0.185,0
2024-01-29,S036,personal_care,C4150,discount,0.19,1
2024-02-07,S036,personal_care,C6731,coupon,0.279,0
2024-02-11,S036,personal_care,C2218,discount,0.247,0
2024-02-15,S036,personal_care,C8048,coupon,0.115,1
2024-02-21,S036,personal_care,C2821,coupon,0.275,0
2024-02-25,S036,personal_care,C3104,discount,0.148,1
2024-03-02,S036,personal_care,C4053,free_delivery,0.331,0
2024-03-07,S036,personal_care,C3932,discount,0.238,1
2024-03-16,S036,personal_care,C6035,free_delivery,0.216,1
2024-03-30,S036,personal_care,C8622,free_delivery,0.168,1
2024-03-31,S036,personal_care,C4618,free_delivery,0.111,0
2024-04-02,S036,personal_care,C3460,free_delivery,0.092,0
2024-04-09,S036,personal_care,C6567,coupon,0.153,1
2024-05-03,S036,personal_care,C6756,free_delivery,0.156,1
2024-05-04,S036,personal_care,C4355,discount,0.249,1
2024-05-25,S036,personal_care,C2912,coupon,0.308,0
2024-05-28,S036,personal_care,C3852,bundle,0.113,1
2024-06-03,S036,personal_care,C6340,discount,0.162,0
2024-06-04,S036,personal_care,C4337,discount,0.23,1
2024-06-10,S036,personal_care,C2479,discount,0.27,1
2024-06-11,S036,personal_care,C2961,bundle,0.094,0
2024-06-21,S036,personal_care,C1926,discount,0.052,1
2024-07-14,S036,personal_care,C3204,discount,0.126,1
2024-07-20,S036,personal_care,C3645,discount,0.112,1
2024-07-27,S036,personal_care,C3027,discount,0.143,1
2024-08-05,S036,personal_care,C5345,discount,0.108,0
2024-08-07,S036,personal_care,C5663,coupon,0.278,0
2024-08-27,S036,personal_care,C5163,discount,0.146,0
2024-09-15,S036,personal_care,C1223,coupon,0.111,0
2024-09-20,S036,personal_care,C9734,discount,0.116,1
2024-09-22,S036,personal_care,C8321,free_delivery,0.304,0
2024-10-02,S036,personal_care,C4544,coupon,0.309,1
2024-10-10,S036,personal_care,C5997,free_delivery,0.203,1
2024-10-17,S036,personal_care,C7635,bundle,0.264,0
2024-10-29,S036,personal_care,C1427,discount,0.257,0
2024-11-03,S036,personal_care,C8353,discount,0.107,1
2024-11-06,S036,personal_care,C7415,discount,0.099,0
2024-11-10,S036,personal_care,C4623,coupon,0.118,0
2024-11-16,S036,personal_care,C9118,discount,0.2,0
2024-11-23,S036,personal_care,C1347,free_delivery,0.212,1
2024-11-27,S036,personal_care,C8911,bundle,0.305,0
2024-12-01,S036,personal_care,C3910,discount,0.075,1
2024-12-08,S036,personal_care,C1876,discount,0.138,0
2025-01-08,S036,personal_care,C9639,coupon,0.115,0
2025-01-23,S036,personal_care,C1448,discount,0.162,0
2024-01-08,S037,beverages,C4215,free_delivery,0.154,1
2024-01-11,S037,beverages,C5324,discount,0.133,1
2024-01-13,S037,beverages,C3147,discount,0.161,0
2024-01-31,S037,beverages,C4333,discount,0.316,0
2024-02-07,S037,beverages,C4673,discount,0.155,0
